Latdeg,Longdeg,Year,Month,depth(m),TEMP,Salinity,DOXY(umol/l)
55.6522,2.7768,2013,2,2,6.289,35.039,291.64
55.6522,2.7768,2013,2,2.5,6.289,35.039,291.19
55.6522,2.7768,2013,2,3,6.289,35.039,291.64
55.6522,2.7768,2013,2,3.5,6.289,35.039,291.19
55.6522,2.7768,2013,2,4,6.289,35.039,292.53
55.6522,2.7768,2013,2,4.5,6.289,35.039,292.53
55.6522,2.7768,2013,2,5,6.289,35.039,292.08
55.6522,2.7768,2013,2,5.5,6.289,35.039,292.97
55.6522,2.7768,2013,2,6.1,6.289,35.039,292.97
55.6522,2.7768,2013,2,6.6,6.289,35.039,293.42
55.6522,2.7768,2013,2,7.1,6.289,35.039,293.42
55.6522,2.7768,2013,2,7.6,6.29,35.039,292.97
55.6522,2.7768,2013,2,8.1,6.289,35.039,294.31
55.6522,2.7768,2013,2,31.3,6.289,35.039,299.23
55.6522,2.7768,2013,2,34.3,6.289,35.039,298.78
55.6522,2.7768,2013,2,34.8,6.289,35.039,299.67
55.6522,2.7768,2013,2,35.3,6.289,35.039,299.23
55.6522,2.7768,2013,2,35.8,6.289,35.039,299.23
55.6522,2.7768,2013,2,36.3,6.289,35.039,299.23
55.6522,2.7768,2013,2,38.3,6.289,35.039,299.23
55.6522,2.7768,2013,2,38.8,6.289,35.039,298.33
55.6522,2.7768,2013,2,39.3,6.289,35.039,298.78
55.6522,2.7768,2013,2,39.8,6.289,35.039,298.78
55.6522,2.7768,2013,2,40.4,6.289,35.039,299.67
55.6522,2.7768,2013,2,40.9,6.289,35.039,300.12
55.6522,2.7768,2013,2,41.4,6.289,35.039,299.23
55.6522,2.7768,2013,2,41.9,6.289,35.039,300.57
55.6522,2.7768,2013,2,42.4,6.289,35.039,300.12
55.6522,2.7768,2013,2,42.9,6.289,35.039,299.67
55.6522,2.7768,2013,2,43.4,6.289,35.039,299.23
55.6522,2.7768,2013,2,43.9,6.289,35.04,299.23
55.6522,2.7768,2013,2,44.4,6.29,35.039,298.78
55.6522,2.7768,2013,2,44.9,6.29,35.04,299.67
55.6522,2.7768,2013,2,45.4,6.29,35.039,299.23
55.6522,2.7768,2013,2,45.9,6.29,35.04,298.78
55.6522,2.7768,2013,2,46.9,6.29,35.04,298.33
55.6522,2.7768,2013,2,47.4,6.29,35.04,298.78
55.6522,2.7768,2013,2,47.9,6.29,35.04,299.23
55.6522,2.7768,2013,2,48.4,6.29,35.04,298.78
55.516,3.3018,2013,2,2.5,5.594,34.792,264.84
55.516,3.3018,2013,2,3,5.531,34.813,267.07
55.516,3.3018,2013,2,5.5,5.569,34.821,270.2
55.516,3.3018,2013,2,7.6,5.614,34.83,299.67
55.516,3.3018,2013,2,10.1,5.614,34.83,299.23
55.516,3.3018,2013,2,10.6,5.614,34.831,300.57
55.516,3.3018,2013,2,14.1,5.61,34.83,301.01
55.516,3.3018,2013,2,15.1,5.61,34.83,301.46
55.516,3.3018,2013,2,15.6,5.61,34.83,301.91
55.516,3.3018,2013,2,16.1,5.61,34.83,301.46
55.516,3.3018,2013,2,16.6,5.61,34.83,301.01
55.516,3.3018,2013,2,17.1,5.61,34.83,300.57
55.516,3.3018,2013,2,17.7,5.61,34.83,301.01
55.516,3.3018,2013,2,18.2,5.61,34.83,303.25
55.516,3.3018,2013,2,18.7,5.61,34.83,302.8
55.516,3.3018,2013,2,19.2,5.61,34.83,302.8
55.516,3.3018,2013,2,27.7,5.61,34.83,306.37
55.516,3.3018,2013,2,28.2,5.61,34.831,305.93
55.516,3.3018,2013,2,28.7,5.61,34.831,305.48
55.516,3.3018,2013,2,29.3,5.61,34.83,305.03
55.516,3.3018,2013,2,29.8,5.61,34.83,304.14
55.516,3.3018,2013,2,30.3,5.61,34.831,305.03
55.516,3.3018,2013,2,30.8,5.61,34.831,305.93
55.2497,3.8163,2013,2,3.5,4.38,34.592,309.05
55.2497,3.8163,2013,2,7.1,4.38,34.593,310.84
55.2593,4.6248,2013,2,7.6,4.96,34.5,302.8
55.2593,4.6248,2013,2,8.1,4.96,34.5,302.8
55.2593,4.6248,2013,2,8.6,4.96,34.5,302.8
55.2593,4.6248,2013,2,10.1,4.96,34.5,303.25
55.2593,4.6248,2013,2,11.1,4.96,34.5,303.69
55.2593,4.6248,2013,2,17.1,4.94,34.499,306.37
55.2593,4.6248,2013,2,18.2,4.94,34.499,305.93
55.2593,4.6248,2013,2,21.2,4.929,34.499,306.82
55.2593,4.6248,2013,2,29.8,4.917,34.499,308.16
55.2593,4.6248,2013,2,31.3,4.917,34.499,307.71
55.2593,4.6248,2013,2,32.8,4.92,34.499,308.61
55.2593,4.6248,2013,2,33.3,4.92,34.499,308.16
55.2593,4.6248,2013,2,33.8,4.92,34.499,308.61
55.2593,4.6248,2013,2,39.3,4.92,34.499,308.16
55.2593,4.6248,2013,2,40.9,4.92,34.499,308.16
55.2593,4.6248,2013,2,42.4,4.92,34.499,307.71
55.2502,5.231,2013,2,5.5,5.13,34.531,300.57
55.2502,5.231,2013,2,8.1,5.14,34.53,301.01
55.2502,5.231,2013,2,9.1,5.14,34.531,301.91
55.2502,5.231,2013,2,12.1,5.14,34.531,302.8
55.2502,5.231,2013,2,12.6,5.14,34.531,303.25
55.2502,5.231,2013,2,13.1,5.14,34.531,304.14
55.2502,5.231,2013,2,13.6,5.14,34.531,303.25
55.2502,5.231,2013,2,14.1,5.14,34.531,302.8
55.2502,5.231,2013,2,14.6,5.14,34.531,303.69
55.2502,5.231,2013,2,15.1,5.14,34.531,303.69
55.2502,5.231,2013,2,24.7,5.14,34.531,307.27
55.2502,5.231,2013,2,31.8,5.143,34.531,309.05
55.2502,5.231,2013,2,34.3,5.155,34.53,309.95
55.2502,5.231,2013,2,38.8,5.155,34.53,308.61
55.1665,5.7777,2013,2,0.5,5.18,34.481,299.23
55.1665,5.7777,2013,2,1,5.18,34.481,298.78
55.1665,5.7777,2013,2,9.1,5.18,34.482,301.46
55.1665,5.7777,2013,2,27.7,5.19,34.483,306.82
55.1665,5.7777,2013,2,29.3,5.19,34.483,306.37
55.1665,5.7777,2013,2,30.3,5.192,34.483,307.71
55.1665,5.7777,2013,2,31.3,5.19,34.483,307.27
55.1665,5.7777,2013,2,31.8,5.19,34.483,306.82
55.1665,5.7777,2013,2,32.3,5.19,34.483,307.71
55.1665,5.7777,2013,2,32.8,5.19,34.483,308.16
55.1665,5.7777,2013,2,39.3,5.19,34.483,307.27
55.1665,5.7777,2013,2,40.4,5.19,34.483,307.27
55.1325,6.5368,2013,2,10.6,5.192,34.12,301.01
55.1325,6.5368,2013,2,11.6,5.21,34.135,301.46
55.1325,6.5368,2013,2,16.1,5.21,34.144,303.25
55.1325,6.5368,2013,2,16.6,5.21,34.145,304.59
55.1325,6.5368,2013,2,18.7,5.206,34.146,304.14
55.1325,6.5368,2013,2,19.2,5.206,34.146,304.14
55.1325,6.5368,2013,2,20.7,5.206,34.146,304.14
55.1325,6.5368,2013,2,21.2,5.206,34.146,303.69
55.1325,6.5368,2013,2,21.7,5.206,34.146,305.03
55.1325,6.5368,2013,2,22.2,5.206,34.146,304.14
55.1325,6.5368,2013,2,28.7,5.206,34.15,305.03
55.1325,6.5368,2013,2,29.3,5.206,34.15,304.59
55.1325,6.5368,2013,2,29.8,5.206,34.15,304.59
55.1325,6.5368,2013,2,30.3,5.206,34.15,304.59
55.1325,6.5368,2013,2,30.8,5.206,34.15,304.59
55.1325,6.5368,2013,2,31.3,5.206,34.15,304.59
55.1325,6.5368,2013,2,38.3,5.22,34.148,303.69
54.7332,6.5113,2013,2,5,4.91,33.914,304.59
54.7332,6.5113,2013,2,7.1,4.917,33.922,304.59
54.7332,6.5113,2013,2,17.7,5.321,34.273,303.25
54.7332,6.5113,2013,2,18.2,5.326,34.276,302.8
54.7332,6.5113,2013,2,18.7,5.328,34.276,303.25
54.7332,6.5113,2013,2,19.2,5.328,34.277,304.14
54.7332,6.5113,2013,2,19.7,5.328,34.277,304.14
54.7332,6.5113,2013,2,20.2,5.328,34.277,304.14
54.7332,6.5113,2013,2,20.7,5.328,34.277,304.59
54.7332,6.5113,2013,2,21.2,5.329,34.277,304.59
54.7332,6.5113,2013,2,21.7,5.33,34.277,304.59
54.7332,6.5113,2013,2,22.2,5.329,34.277,305.03
54.7332,6.5113,2013,2,22.7,5.329,34.277,305.03
54.7767,5.6238,2013,2,3,5.24,34.351,299.67
54.7767,5.6238,2013,2,10.6,5.24,34.35,302.8
54.7767,5.6238,2013,2,11.1,5.24,34.35,303.25
54.6227,6.2435,2013,2,1.5,5.098,34.149,299.67
54.6227,6.2435,2013,2,2,5.098,34.15,300.12
54.6227,6.2435,2013,2,2.5,5.097,34.15,301.01
54.6227,6.2435,2013,2,3.5,5.099,34.149,300.57
54.6227,6.2435,2013,2,4,5.099,34.15,301.01
54.6227,6.2435,2013,2,5,5.098,34.15,301.91
54.6227,6.2435,2013,2,5.5,5.095,34.149,302.35
54.6227,6.2435,2013,2,10.6,5.081,34.148,304.59
54.6227,6.2435,2013,2,14.1,5.088,34.149,305.48
54.6227,6.2435,2013,2,15.6,5.09,34.15,305.48
54.6227,6.2435,2013,2,18.7,5.1,34.157,305.93
54.6227,6.2435,2013,2,19.7,5.124,34.176,305.93
54.6227,6.2435,2013,2,22.2,5.27,34.314,305.03
54.6227,6.2435,2013,2,22.7,5.3,34.336,304.14
54.6227,6.2435,2013,2,24.7,5.373,34.385,304.59
54.6227,6.2435,2013,2,25.2,5.373,34.385,303.69
54.6227,6.2435,2013,2,25.7,5.375,34.386,304.14
54.6227,6.2435,2013,2,26.7,5.375,34.386,305.03
54.6227,6.2435,2013,2,31.3,5.39,34.394,305.48
54.6227,6.2435,2013,2,33.3,5.395,34.395,304.59
54.6227,6.2435,2013,2,36.3,5.4,34.397,305.03
54.3325,6.1317,2013,2,2.5,5.22,34.246,261.27
54.3325,6.1317,2013,2,20.7,5.27,34.337,305.48
54.3325,6.1317,2013,2,23.2,5.29,34.35,306.37
54.3325,6.1317,2013,2,25.7,5.296,34.352,307.27
54.3325,6.1317,2013,2,26.7,5.296,34.352,307.27
54.3325,6.1317,2013,2,28.7,5.3,34.354,308.16
54.3325,6.1317,2013,2,29.3,5.3,34.354,309.05
54.2998,5.3002,2013,2,1,5.618,35.021,266.18
54.2998,5.3002,2013,2,1.5,5.619,34.939,259.48
54.2998,5.3002,2013,2,3,5.336,35.068,253.67
54.2998,5.3002,2013,2,4,5.41,35.067,250.1
54.2998,5.3002,2013,2,4.5,5.29,35.105,264.39
54.2998,5.3002,2013,2,5.5,5.663,35.129,294.76
54.2998,5.3002,2013,2,6.1,5.667,35.129,295.21
54.2998,5.3002,2013,2,6.6,5.667,35.129,295.65
54.2998,5.3002,2013,2,7.1,5.665,35.129,296.1
54.2998,5.3002,2013,2,8.1,5.661,35.13,296.1
54.2998,5.3002,2013,2,9.6,5.671,35.128,296.99
54.2998,5.3002,2013,2,10.1,5.671,35.128,296.99
54.2998,5.3002,2013,2,10.6,5.666,35.129,296.1
54.2998,5.3002,2013,2,11.6,5.667,35.129,297.44
54.2998,5.3002,2013,2,12.6,5.67,35.129,297.44
54.2998,5.3002,2013,2,13.6,5.671,35.129,298.78
54.2998,5.3002,2013,2,14.1,5.672,35.128,298.33
54.2998,5.3002,2013,2,14.6,5.672,35.128,298.78
54.2998,5.3002,2013,2,16.6,5.67,35.129,299.23
54.2998,5.3002,2013,2,17.1,5.67,35.129,299.67
54.2998,5.3002,2013,2,17.7,5.671,35.129,300.12
54.2998,5.3002,2013,2,18.2,5.672,35.129,299.23
54.2998,5.3002,2013,2,18.7,5.673,35.128,299.23
54.2998,5.3002,2013,2,19.2,5.672,35.129,300.57
54.2998,5.3002,2013,2,19.7,5.672,35.129,300.57
54.2998,5.3002,2013,2,20.2,5.672,35.129,300.12
54.2998,5.3002,2013,2,20.7,5.672,35.128,300.57
54.2998,5.3002,2013,2,21.2,5.672,35.128,300.57
54.2998,5.3002,2013,2,21.7,5.672,35.128,300.57
54.2998,5.3002,2013,2,22.2,5.672,35.128,301.01
54.2998,5.3002,2013,2,22.7,5.672,35.128,301.46
54.2998,5.3002,2013,2,23.2,5.673,35.128,301.01
54.2998,5.3002,2013,2,23.7,5.672,35.128,300.57
54.2998,5.3002,2013,2,25.2,5.671,35.129,302.35
54.2998,5.3002,2013,2,25.7,5.672,35.128,301.46
54.2998,5.3002,2013,2,26.7,5.673,35.128,301.91
54.2998,5.3002,2013,2,27.2,5.673,35.128,301.91
54.2998,5.3002,2013,2,27.7,5.673,35.128,302.8
54.2998,5.3002,2013,2,28.2,5.673,35.128,301.91
54.2998,5.3002,2013,2,28.7,5.673,35.128,302.8
54.2998,5.3002,2013,2,31.3,5.675,35.127,302.35
54.2998,5.3002,2013,2,33.8,5.675,35.127,303.25
54.2998,5.3002,2013,2,34.3,5.675,35.127,303.25
54.2998,5.3002,2013,2,34.8,5.675,35.127,303.25
54.2998,5.3002,2013,2,35.3,5.675,35.127,304.59
54.2998,5.3002,2013,2,35.8,5.675,35.127,304.59
54.2998,5.3002,2013,2,36.3,5.675,35.127,304.59
54.2998,5.3002,2013,2,36.8,5.675,35.127,304.59
54.2998,5.3002,2013,2,37.3,5.675,35.127,304.14
54.2998,5.3002,2013,2,37.8,5.675,35.128,305.03
54.2998,5.3002,2013,2,38.3,5.675,35.127,305.03
54.2998,5.3002,2013,2,38.8,5.675,35.127,304.59
54.2998,5.3002,2013,2,39.3,5.675,35.127,304.59
54.2998,5.3002,2013,2,39.8,5.675,35.127,305.03
54.2998,5.3002,2013,2,40.4,5.675,35.127,305.03
54.2998,5.3002,2013,2,40.9,5.675,35.127,305.03
55.1407,4.4708,2013,2,2,5.448,34.583,259.48
55.1407,4.4708,2013,2,5.5,5.45,34.565,298.78
55.1407,4.4708,2013,2,7.1,5.45,34.565,299.23
55.1407,4.4708,2013,2,7.6,5.45,34.565,299.67
55.1407,4.4708,2013,2,8.1,5.45,34.565,299.23
55.1407,4.4708,2013,2,8.6,5.45,34.565,299.67
55.1407,4.4708,2013,2,9.1,5.45,34.565,300.12
55.1407,4.4708,2013,2,9.6,5.45,34.565,299.67
55.1407,4.4708,2013,2,10.1,5.45,34.565,301.01
55.1407,4.4708,2013,2,10.6,5.45,34.565,300.57
55.1407,4.4708,2013,2,21.7,5.45,34.565,305.48
55.0337,4.8927,2013,2,1.5,5.494,34.662,248.31
55.0337,4.8927,2013,2,3,5.388,34.618,262.61
55.0337,4.8927,2013,2,3.5,5.373,34.579,245.63
55.0337,4.8927,2013,2,4.5,5.364,34.482,302.35
55.0337,4.8927,2013,2,5.5,5.363,34.49,299.23
55.0337,4.8927,2013,2,6.6,5.352,34.493,300.12
55.0337,4.8927,2013,2,9.1,5.334,34.49,300.57
55.0337,4.8927,2013,2,27.2,5.334,34.49,306.37
55.0337,4.8927,2013,2,28.7,5.334,34.49,307.27
55.0337,4.8927,2013,2,31.3,5.334,34.49,307.27
55.0337,4.8927,2013,2,31.8,5.334,34.49,307.27
55.0337,4.8927,2013,2,32.3,5.334,34.49,308.16
55.0337,4.8927,2013,2,32.8,5.334,34.49,308.16
55.0337,4.8927,2013,2,33.3,5.334,34.49,307.71
55.0337,4.8927,2013,2,33.8,5.334,34.49,308.16
55.0337,4.8927,2013,2,34.3,5.334,34.49,308.16
55.0337,4.8927,2013,2,34.8,5.334,34.49,308.16
55.0337,4.8927,2013,2,35.3,5.334,34.49,307.71
55.0337,4.8927,2013,2,35.8,5.334,34.49,308.16
55.0337,4.8927,2013,2,36.3,5.334,34.49,308.61
55.0337,4.8927,2013,2,36.8,5.334,34.49,309.5
55.0337,4.8927,2013,2,37.3,5.334,34.49,308.61
55.0757,5.2147,2013,2,3.5,5.229,34.501,299.23
55.0757,5.2147,2013,2,4,5.23,34.5,299.23
55.0757,5.2147,2013,2,13.1,5.25,34.499,301.91
55.0757,5.2147,2013,2,13.6,5.25,34.499,302.8
55.0757,5.2147,2013,2,14.1,5.25,34.499,303.25
55.0757,5.2147,2013,2,20.7,5.25,34.499,304.59
55.0757,5.2147,2013,2,21.7,5.25,34.499,304.59
55.0757,5.2147,2013,2,22.2,5.25,34.499,304.59
55.0757,5.2147,2013,2,22.7,5.25,34.499,305.03
55.0757,5.2147,2013,2,23.2,5.25,34.499,305.48
55.0757,5.2147,2013,2,23.7,5.25,34.499,305.93
55.0757,5.2147,2013,2,24.2,5.25,34.499,305.03
55.0757,5.2147,2013,2,24.7,5.25,34.499,305.93
55.0757,5.2147,2013,2,25.2,5.25,34.499,305.48
55.0757,5.2147,2013,2,25.7,5.25,34.499,305.48
55.0757,5.2147,2013,2,26.2,5.25,34.499,305.93
55.0757,5.2147,2013,2,26.7,5.25,34.499,305.93
55.0757,5.2147,2013,2,28.2,5.25,34.499,306.37
55.0757,5.2147,2013,2,29.3,5.25,34.499,306.37
55.0757,5.2147,2013,2,30.8,5.25,34.499,306.37
55.0757,5.2147,2013,2,31.3,5.25,34.499,306.37
55.0757,5.2147,2013,2,31.8,5.25,34.499,306.37
55.0757,5.2147,2013,2,32.3,5.25,34.499,306.82
54.8502,5.1662,2013,2,15.1,5.352,34.436,303.69
54.8502,5.1662,2013,2,16.6,5.35,34.433,304.59
54.417,4.7693,2013,2,1.5,5.368,34.666,296.99
54.417,4.7693,2013,2,4,5.373,34.667,296.55
54.417,4.7693,2013,2,4.5,5.373,34.666,297.89
54.417,4.7693,2013,2,5.5,5.375,34.666,297.89
54.417,4.7693,2013,2,6.6,5.373,34.667,298.78
54.417,4.7693,2013,2,7.6,5.37,34.666,299.23
54.417,4.7693,2013,2,8.1,5.373,34.666,300.12
54.417,4.7693,2013,2,8.6,5.373,34.667,300.57
54.417,4.7693,2013,2,9.1,5.373,34.666,299.23
54.417,4.7693,2013,2,10.1,5.37,34.666,300.12
54.417,4.7693,2013,2,12.6,5.373,34.667,301.01
54.417,4.7693,2013,2,14.1,5.375,34.667,301.46
54.417,4.7693,2013,2,14.6,5.373,34.667,301.91
54.417,4.7693,2013,2,15.1,5.37,34.667,302.35
54.417,4.7693,2013,2,15.6,5.365,34.667,302.35
54.417,4.7693,2013,2,16.6,5.37,34.665,301.91
54.417,4.7693,2013,2,17.1,5.38,34.672,302.35
54.417,4.7693,2013,2,24.2,5.38,34.672,303.69
54.417,4.7693,2013,2,38.8,5.375,34.684,304.59
54.4175,4.2015,2013,2,2.5,5.229,34.353,245.63
54.4175,4.2015,2013,2,4,5.23,34.366,266.18
54.4175,4.2015,2013,2,13.1,5.26,34.407,303.69
54.4175,4.2015,2013,2,19.2,5.27,34.398,305.48
54.4175,4.2015,2013,2,23.7,5.295,34.408,306.37
54.4175,4.2015,2013,2,27.7,5.367,34.416,305.93
54.4175,4.2015,2013,2,31.8,5.43,34.454,307.71
54.4175,4.2015,2013,2,33.3,5.443,34.457,307.71
54.4175,4.2015,2013,2,34.3,5.454,34.462,306.82
54.4175,4.2015,2013,2,34.8,5.46,34.468,307.27
54.4175,4.2015,2013,2,35.3,5.463,34.472,307.71
54.4175,4.2015,2013,2,35.8,5.466,34.474,307.71
54.4175,4.2015,2013,2,37.3,5.476,34.477,308.16
54.4175,4.2015,2013,2,43.9,5.51,34.49,308.61
54.583,3.831,2013,2,2,5.01,34.493,271.98
54.583,3.831,2013,2,24.2,5.13,34.497,307.71
54.583,3.831,2013,2,26.7,5.13,34.5,308.61
54.583,3.831,2013,2,39.8,5.14,34.497,310.84
54.3063,3.4958,2013,2,1.5,5.22,34.48,298.78
54.3063,3.4958,2013,2,15.1,5.23,34.483,304.14
54.3063,3.4958,2013,2,15.6,5.23,34.481,304.14
54.3063,3.4958,2013,2,32.3,5.32,34.515,307.71
54.3063,3.4958,2013,2,33.3,5.34,34.521,307.71
54.3063,3.4958,2013,2,38.3,5.412,34.597,307.27
54.7775,3.3308,2013,2,3.5,4.6,34.449,259.48
54.7775,3.3308,2013,2,5,4.625,34.458,289.85
54.7775,3.3308,2013,2,5.5,4.642,34.501,308.16
54.7775,3.3308,2013,2,6.6,4.64,34.496,305.03
54.7775,3.3308,2013,2,7.1,4.64,34.496,305.03
54.7775,3.3308,2013,2,7.6,4.64,34.496,305.48
54.7775,3.3308,2013,2,8.1,4.64,34.496,305.93
54.7775,3.3308,2013,2,8.6,4.64,34.496,305.93
54.7775,3.3308,2013,2,9.1,4.64,34.496,305.93
54.7775,3.3308,2013,2,9.6,4.64,34.496,306.37
54.7775,3.3308,2013,2,10.1,4.64,34.496,306.37
54.7775,3.3308,2013,2,10.6,4.64,34.496,306.82
54.7775,3.3308,2013,2,11.1,4.64,34.496,307.71
54.7775,3.3308,2013,2,11.6,4.64,34.496,307.27
54.7775,3.3308,2013,2,12.1,4.64,34.497,307.27
54.7775,3.3308,2013,2,12.6,4.64,34.497,307.27
54.7775,3.3308,2013,2,13.1,4.64,34.497,306.82
54.7775,3.3308,2013,2,13.6,4.64,34.497,307.27
54.7775,3.3308,2013,2,14.1,4.64,34.497,308.16
54.7775,3.3308,2013,2,15.1,4.64,34.497,308.61
54.7775,3.3308,2013,2,15.6,4.64,34.497,308.16
54.7775,3.3308,2013,2,20.2,4.642,34.497,309.5
54.7775,3.3308,2013,2,20.7,4.642,34.496,310.39
54.7775,3.3308,2013,2,21.2,4.642,34.496,310.84
54.7775,3.3308,2013,2,21.7,4.642,34.496,310.39
54.7775,3.3308,2013,2,22.2,4.642,34.496,311.73
54.7775,3.3308,2013,2,22.7,4.642,34.496,311.29
54.7775,3.3308,2013,2,23.2,4.642,34.496,310.84
54.7775,3.3308,2013,2,23.7,4.642,34.496,310.84
54.7775,3.3308,2013,2,24.2,4.642,34.496,311.73
54.7775,3.3308,2013,2,24.7,4.642,34.496,311.73
54.7775,3.3308,2013,2,25.2,4.642,34.496,311.73
54.7775,3.3308,2013,2,25.7,4.642,34.496,311.29
54.7775,3.3308,2013,2,26.2,4.642,34.496,311.29
54.7775,3.3308,2013,2,26.7,4.642,34.496,310.84
54.7775,3.3308,2013,2,27.2,4.642,34.496,311.73
54.7775,3.3308,2013,2,27.7,4.642,34.496,312.63
54.7775,3.3308,2013,2,39.8,4.642,34.497,313.97
54.7775,3.3308,2013,2,40.4,4.642,34.497,314.41
54.8198,2.5963,2013,2,4.5,4.13,34.526,312.18
54.8198,2.5963,2013,2,5,4.13,34.525,313.07
54.8198,2.5963,2013,2,5.5,4.13,34.525,312.18
54.8198,2.5963,2013,2,6.1,4.13,34.525,312.63
54.8198,2.5963,2013,2,6.6,4.13,34.525,312.18
54.8198,2.5963,2013,2,7.1,4.13,34.525,312.63
54.8198,2.5963,2013,2,7.6,4.13,34.525,313.07
54.8198,2.5963,2013,2,8.1,4.13,34.525,313.52
54.8198,2.5963,2013,2,8.6,4.13,34.525,313.97
54.8198,2.5963,2013,2,9.1,4.13,34.525,314.41
54.8198,2.5963,2013,2,9.6,4.13,34.525,314.41
54.8198,2.5963,2013,2,10.1,4.13,34.525,314.41
54.8198,2.5963,2013,2,11.1,4.13,34.525,314.41
54.8198,2.5963,2013,2,13.1,4.13,34.525,315.31
54.8198,2.5963,2013,2,13.6,4.13,34.525,315.31
54.8198,2.5963,2013,2,14.1,4.13,34.525,315.75
54.8198,2.5963,2013,2,14.6,4.13,34.525,316.2
54.8198,2.5963,2013,2,15.1,4.13,34.525,316.65
54.8198,2.5963,2013,2,15.6,4.13,34.525,316.65
54.8198,2.5963,2013,2,16.1,4.13,34.525,316.65
54.8198,2.5963,2013,2,16.6,4.13,34.525,317.09
54.8198,2.5963,2013,2,17.1,4.13,34.525,316.2
55.1357,2.5365,2013,2,16.6,4.44,34.68,312.18
55.1357,2.5365,2013,2,21.2,4.44,34.68,312.18
55.1357,2.5365,2013,2,22.7,4.44,34.68,313.52
54.6357,2.1157,2013,2,1.5,4.59,34.756,303.69
54.6357,2.1157,2013,2,2,4.59,34.754,305.93
54.6357,2.1157,2013,2,5,4.59,34.757,303.69
54.6357,2.1157,2013,2,12.1,4.59,34.757,308.61
54.6357,2.1157,2013,2,12.6,4.59,34.757,309.5
54.6357,2.1157,2013,2,17.1,4.59,34.757,309.95
54.6357,2.1157,2013,2,17.7,4.59,34.757,309.95
54.0803,2.3492,2013,2,1.5,5.866,34.754,277.34
54.0803,2.3492,2013,2,2,5.867,34.754,273.32
54.0803,2.3492,2013,2,2.5,5.866,34.753,263.05
54.0803,2.3492,2013,2,3,5.866,34.753,271.98
54.0803,2.3492,2013,2,3.5,5.866,34.754,291.64
54.0803,2.3492,2013,2,4,5.868,34.754,295.21
54.0803,2.3492,2013,2,4.5,5.871,34.755,295.21
54.0803,2.3492,2013,2,5,5.87,34.754,295.21
54.0803,2.3492,2013,2,5.5,5.869,34.754,295.21
54.0803,2.3492,2013,2,6.1,5.87,34.755,295.21
54.0803,2.3492,2013,2,8.1,5.871,34.755,293.42
54.0803,2.3492,2013,2,8.6,5.869,34.755,294.76
54.0803,2.3492,2013,2,9.1,5.87,34.755,295.65
54.0803,2.3492,2013,2,16.6,5.87,34.754,296.55
54.0803,2.3492,2013,2,21.7,5.877,34.755,299.23
54.0803,2.3492,2013,2,22.2,5.877,34.755,300.12
54.0803,2.3492,2013,2,22.7,5.877,34.755,299.23
54.0803,2.3492,2013,2,23.7,5.88,34.755,298.33
54.0803,2.3492,2013,2,24.2,5.88,34.755,299.67
54.0803,2.3492,2013,2,26.2,5.877,34.754,300.57
54.0803,2.3492,2013,2,26.7,5.877,34.755,300.57
54.0803,2.3492,2013,2,27.2,5.877,34.755,301.46
54.0803,2.3492,2013,2,27.7,5.877,34.755,301.91
54.0803,2.3492,2013,2,28.2,5.877,34.755,302.35
54.0803,2.3492,2013,2,28.7,5.877,34.755,300.57
54.0803,2.3492,2013,2,32.8,5.877,34.755,301.91
54.0803,2.3492,2013,2,33.3,5.877,34.755,301.46
54.0803,2.3492,2013,2,34.8,5.877,34.755,301.46
54.0803,2.3492,2013,2,42.9,5.877,34.754,303.69
54.0803,2.3492,2013,2,43.9,5.88,34.754,304.14
54.0803,2.3492,2013,2,47.4,5.893,34.761,302.8
54.0803,2.3492,2013,2,47.9,5.893,34.76,303.25
54.0803,2.3492,2013,2,48.4,5.893,34.76,302.8
54.0803,2.3492,2013,2,48.9,5.893,34.761,302.35
54.0803,2.3492,2013,2,55.5,5.89,34.758,301.01
54.0803,2.3492,2013,2,56.5,5.89,34.758,299.23
54.0803,2.3492,2013,2,57,5.89,34.758,299.23
54.0803,2.3492,2013,2,57.5,5.89,34.758,298.78
54.0803,2.3492,2013,2,58,5.89,34.758,299.23
54.0803,2.3492,2013,2,58.5,5.89,34.758,297.89
54.0803,2.3492,2013,2,59.5,5.89,34.758,297.89
54.0803,2.3492,2013,2,60,5.89,34.758,297.89
54.0803,2.3492,2013,2,61.5,5.89,34.758,297.44
54.0803,2.3492,2013,2,63.1,5.893,34.76,295.21
54.0803,2.3492,2013,2,64.1,5.893,34.76,294.76
54.0803,2.3492,2013,2,64.6,5.898,34.763,295.21
54.0803,2.3492,2013,2,65.1,5.898,34.763,294.31
54.0803,2.3492,2013,2,65.6,5.898,34.763,293.42
54.0803,2.3492,2013,2,66.1,5.899,34.763,293.42
54.0803,2.3492,2013,2,66.6,5.899,34.763,293.42
54.0803,2.3492,2013,2,67.1,5.899,34.763,292.97
54.0803,2.3492,2013,2,67.6,5.9,34.763,292.97
54.0803,2.3492,2013,2,68.1,5.9,34.763,292.97
54.067,1.7817,2013,2,7.6,6.038,34.78,294.31
54.067,1.7817,2013,2,8.1,6.04,34.78,294.76
54.067,1.7817,2013,2,8.6,6.04,34.78,295.21
54.067,1.7817,2013,2,9.1,6.043,34.78,295.21
54.067,1.7817,2013,2,9.6,6.044,34.78,295.21
54.067,1.7817,2013,2,10.1,6.043,34.78,296.1
